hands,fingers,R_hand,R_palmpos_x,R_palmpos_y,R_palmpos_z,R_palmvel_x,R_palmvel_y,R_palmvel_z,R_pitch,R_roll,R_yaw,R_arm_dir_x,R_arm_dir_y,R_arm_dir_z,R_wristpos_x,R_wristpos_y,R_wristpos_z,L_hand,L_palmpos_x,L_palmpos_y,L_palmpos_z,L_palmvel_x,L_palmvel_y,L_palmvel_z,L_pitch,L_roll,L_yaw,L_arm_dir_x,L_arm_dir_y,L_arm_dir_z,L_wristpos_x,L_wristpos_y,L_wristpos_z,gesture
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.98488421298663,-14.894786649758752,31.538248596520333,-108.40885162353516,178.5612335205078,2.1605372428894043,-469.79974365234375,392.7091369628906,492.1001281738281,-0.4654933512210846,0.262398213148117,-0.8452591896057129,-130.87625122070312,156.59115600585938,32.41476821899414,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.04759199915944,-24.75609777531905,-22.307328080217665,-82.6013412475586,169.02044677734375,-45.90176010131836,1.1920928955078125e-07,1.1920928955078125e-07,1.1920928955078125e-07,-0.4314135313034057,0.1034115478396415,-0.8962078094482422,-71.21338653564453,157.2710418701172,-5.465970993041992,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.13163735937569,-30.535269456141965,-20.88420692361454,-82.7764663696289,167.4918212890625,-50.791725158691406,-10.111902236938477,-88.2629165649414,-282.3468933105469,-0.4008224010467529,0.0686613172292709,-0.9135792255401612,-71.44717407226562,158.21331787109375,-9.702266693115234,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21.10137620590471,-34.83906049486467,-19.0103974369145,-82.28933715820312,169.186279296875,-52.99626541137695,7.509222507476807,-2.4717259407043457,-210.6946563720703,-0.3923595547676086,0.0621752887964248,-0.9177080988883972,-71.80684661865234,160.07603454589844,-11.645230293273926,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,22.18938437225312,-37.88384957937167,-19.15361113755577,-82.26725006103516,171.83592224121094,-55.580665588378906,4.636540412902832,69.16983032226562,-182.3668212890625,-0.3897780776023865,0.0559134073555469,-0.9192098379135132,-71.42161560058594,162.12774658203125,-14.459979057312012,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.170549714216943,-42.46431109403367,-20.493462041920672,-86.08283233642578,178.2489776611328,-63.664093017578125,-98.90077209472656,207.60260009765625,-312.8443603515625,-0.3869982957839966,0.0657210126519203,-0.919735312461853,-74.14846801757812,166.0292205810547,-23.526382446289062,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.58627889850453,-43.80357118702846,-20.50747246761921,-85.00453186035156,180.8070068359375,-66.54808807373047,-24.55460548400879,179.72402954101562,-245.0236358642578,-0.3795713186264038,0.06525868922472,-0.9228579998016356,-73.06617736816406,167.6399383544922,-26.71228408813477,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.270844861343804,-43.53622733450968,-20.65875091421712,-83.5218505859375,181.7674560546875,-67.4164047241211,26.22562599182129,122.77107238769533,-155.62603759765625,-0.3750251531600952,0.0630542486906051,-0.9248676896095276,-71.60406494140625,168.1119384765625,-27.739198684692383,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.005266083064253,-42.43576090296975,-20.00312617077632,-81.70646667480469,181.9156951904297,-68.251953125,62.34486770629883,69.94987487792969,-105.88053131103516,-0.3737286627292633,0.058454230427742,-0.9256943464279176,-70.49281311035156,167.6056365966797,-28.600175857543945,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.127393281944265,-40.77384266981714,-21.106932564859378,-80.56758880615234,181.73355102539065,-68.09325408935547,63.9433479309082,32.88764572143555,-52.89424133300781,-0.3702174425125122,0.0516869910061359,-0.9275060892105104,-68.81785583496094,167.3594512939453,-28.620275497436523,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.250059006411345,-40.61434067536254,-22.41115207945568,-78.6451416015625,182.99267578125,-66.26689910888672,85.48014831542969,51.14976501464844,20.09461975097656,-0.365676611661911,0.0473266616463661,-0.9295379519462584,-66.3406982421875,167.24554443359375,-27.49299430847168,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.80881983196144,-40.77743193426788,-23.9856592581374,-77.972412109375,186.57693481445312,-66.1936264038086,63.98859786987305,122.94995880126952,12.78424835205078,-0.3614454269409179,0.0488791652023792,-0.9311111569404602,-65.21115112304688,168.52980041503906,-28.58726501464844,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,38.53659027540176,-37.46468769530425,-30.19568952211792,-78.2195816040039,189.61599731445312,-66.14148712158203,27.84528923034668,146.89926147460938,8.261476516723633,-0.3543174862861633,0.043329831212759,-0.934120774269104,-62.59571075439453,169.69552612304688,-30.61885452270508,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.16576458129111,-36.06629182378519,-33.26981426945256,-77.92037200927734,191.74066162109372,-66.12567138671875,23.01991271972656,135.99154663085938,4.886279106140137,-0.3497412502765655,0.0479416735470294,-0.9356188774108888,-60.88972091674805,171.15480041503906,-31.64427757263184,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.44672571244654,-33.12820395573766,-37.85213018049586,-76.56513977050781,197.4950714111328,-64.21068572998047,48.41607666015625,226.1595001220703,53.53919219970703,-0.3461966812610626,0.0617898404598236,-0.9361249208450316,-58.25233459472656,174.6514129638672,-31.87501716613769,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.15569146701686,-32.2413107118479,-40.10605848196449,-73.75843811035156,202.09234619140625,-63.76543045043945,100.68203735351562,243.9553985595703,40.654598236083984,-0.3468639552593231,0.0683023557066917,-0.9354251623153688,-55.06786346435547,177.8096466064453,-32.720298767089844,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.16493400943906,-34.58924632305535,-42.3071894205326,-69.81586456298828,206.8156280517578,-64.27288055419922,159.1287078857422,257.0986022949219,8.407768249511719,-0.3405362963676452,0.0698424130678176,-0.937633752822876,-51.0156364440918,180.5330810546875,-34.97157669067383,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.0609083454418,-43.71024006602536,-47.35663221964964,-69.47540283203125,219.9511566162109,-70.19434356689453,94.79877471923828,487.9450378417969,-152.98497009277344,-0.3577556908130646,0.0837186872959137,-0.9300548434257508,-51.30419921875,188.96517944335935,-45.44634628295898,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.206617713568384,-41.81482156808645,-49.96974309828907,-69.57015228271484,227.74166870117188,-72.56652069091797,48.56491088867188,470.1873474121094,-145.54534912109375,-0.3518306016921997,0.1302857398986816,-0.9269524216651917,-46.89519500732422,201.1189727783203,-46.49229049682617,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,61.73383225070488,-42.63172244763947,-60.1843491778869,-68.71771240234375,234.5048828125,-74.88700103759766,48.785133361816406,432.7184753417969,-139.97950744628906,-0.3467053472995758,0.1375151723623275,-0.9278388619422911,-41.35707473754883,208.5303497314453,-52.98935317993164,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.47243761152444,-45.66629698412349,-61.99622080092297,-66.04157257080078,237.44842529296875,-75.22554779052734,97.49649810791016,311.5647277832031,-84.46092224121094,-0.3543480932712555,0.1356249898672104,-0.925226092338562,-38.3988151550293,210.6479339599609,-54.721927642822266,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,64.97899859723157,-55.34994805710874,-61.257563154320366,-66.38627624511719,248.5235290527344,-77.65892791748047,43.35542678833008,462.430419921875,-110.2258758544922,-0.3983125686645508,0.1852233260869979,-0.8983537554740906,-37.29526901245117,222.130615234375,-58.68751907348633,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,58.14113221477282,-83.06783957981386,-47.91927247419176,-64.90644836425781,258.2418212890625,-86.68706512451172,62.71227264404297,507.5649719238281,-299.4934387207031,-0.4484903514385223,0.2244538813829422,-0.8651455640792847,-37.8987922668457,231.07427978515625,-65.82328033447266,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,53.93959252421338,-96.98430919502776,-43.207480080635726,-61.713829040527344,260.2815856933594,-89.14842987060547,118.58867645263672,327.2156677246094,-226.50836181640625,-0.4372049272060394,0.1941036581993103,-0.8781660795211792,-35.141483306884766,233.80496215820312,-66.88441467285156,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.38474563410704,-95.21253761307692,-49.50047494588554,-54.03014755249024,271.2480773925781,-82.61044311523438,268.45074462890625,468.3465881347656,51.82152557373047,-0.4232381880283355,0.2344236522912979,-0.8751657009124756,-24.995410919189453,245.30322265625,-62.94741821289063,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,56.79107017747956,-125.35188148897907,-37.77548862692451,-37.493438720703125,282.3669738769531,-76.5673828125,584.426025390625,548.0023803710938,188.64041137695312,-0.4158167839050293,0.2621947824954986,-0.8708330988883972,-14.239014625549316,251.46620178222656,-56.38911437988281,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54.393137580964,-150.2055331498049,-28.45142652737042,-29.31544685363769,294.2708740234375,-72.0143814086914,532.5164794921875,612.0075073242188,222.7847595214844,-0.4399182200431824,0.2861976027488708,-0.8512126207351685,-9.858448028564451,261.6667175292969,-50.53924560546875,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,52.43861404035245,-160.60657266006905,-19.21152431220434,-8.237422943115234,302.6681213378906,-68.22113037109375,846.5863647460938,552.3087158203125,220.62661743164065,-0.4017197489738464,0.3071191608905792,-0.862727701663971,7.214824676513672,269.0717468261719,-45.08458709716797,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,51.33556579727611,-165.39333321083026,-15.146887227419418,0.7624205946922302,307.20758056640625,-65.40498352050781,697.7982788085938,419.74517822265625,194.39517211914065,-0.3865003585815429,0.3158074021339416,-0.8665351271629333,14.395957946777344,273.38360595703125,-41.47063446044922,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,48.931346011556165,-170.28175429838464,-5.9787942069305,16.408987045288086,315.8071594238281,-63.190067291259766,789.4757690429688,453.332275390625,163.02809143066406,-0.342151015996933,0.3317728340625763,-0.8791242837905884,25.772573471069336,281.9484558105469,-37.33086395263672,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,47.69247262505946,-168.65144276598522,-1.5603150059161193,32.14754867553711,318.76318359375,-63.39927291870117,843.804443359375,322.7884521484375,82.24482727050781,-0.2957754135131836,0.3303669989109039,-0.8963116407394409,39.41949081420898,285.2618408203125,-36.42584609985352,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.02362740214213,-154.2933740950185,-0.2298533706137718,43.87173843383789,317.7184753417969,-72.85704803466797,486.1211242675781,72.62862396240234,-169.87814331054688,-0.2189932018518448,0.2738416790962219,-0.9365109205245972,50.857177734375,286.3508605957031,-43.36019515991211,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.68126286963151,-153.49761606628806,-0.2583427569851147,54.63764190673828,321.1803283691406,-89.41462707519531,361.5133361816406,91.94691467285156,-388.2295837402344,-0.1378629356622696,0.214846134185791,-0.9668686389923096,61.68803405761719,292.3136291503906,-57.48044204711914,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.93996641424755,-152.81577193386482,-0.0502179459324048,71.319580078125,326.6087341308594,-94.76592254638672,636.3982543945312,193.3194274902344,-350.0489807128906,-0.0540344715118408,0.2432112991809845,-0.968467116355896,78.27599334716797,299.4194030761719,-61.37226104736328,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.705381208734195,-160.20691096630966,2.743647748033188,83.40946960449219,325.96929931640625,-93.96223449707033,666.7523803710938,87.60096740722656,-168.06155395507812,-0.0140757141634821,0.2438530921936035,-0.9697100520133972,88.53423309326172,299.4175720214844,-59.7346076965332,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.00910488642624,-162.4930709308478,3.379752877815296,86.97993469238281,325.7299194335937,-93.8865966796875,453.0935363769531,40.707462310791016,-88.28791809082031,-0.0044198152609169,0.2422074079513549,-0.9702144265174866,91.64266967773438,299.3961181640625,-59.42536163330078,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.347212914666976,-162.99476199161987,6.785428458267503,88.32522583007812,326.3775329589844,-94.90782165527344,279.7746276855469,39.1442985534668,-74.70289611816406,-0.0299325864762067,0.2476408034563064,-0.9683893918991088,90.87523651123048,299.7095642089844,-60.48247528076172,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.556448932143574,-163.7746193397769,9.004208605856952,89.89570617675781,326.6605224609375,-95.62837982177734,193.13682556152344,28.708101272583008,-59.59518814086914,-0.0447290986776351,0.2516877651214599,-0.96677428483963,91.05683135986328,299.7777709960937,-61.29535675048828,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.06118284222638,-164.5190689868633,8.705748972437318,94.23468017578124,325.4398803710937,-96.9890594482422,219.46420288085935,-17.00140953063965,-68.29962921142578,-0.0416450463235378,0.2489209771156311,-0.9676280617713928,95.59052276611328,298.19061279296875,-62.95341873168945,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.18728744847889,-164.72187096606663,8.055062455824082,101.09814453125,321.6376342773437,-97.48717498779295,299.84918212890625,-110.03763580322266,-49.84307098388672,-0.0229832995682954,0.237798273563385,-0.9710426330566406,102.80016326904295,294.91082763671875,-63.05508804321289,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.559739905496464,-164.96928774144928,8.702790646718524,106.71404266357422,319.6075439453125,-98.2551040649414,311.5977783203125,-113.52824401855467,-47.38579940795898,-0.0062102004885673,0.2309089303016662,-0.9729555249214172,107.96662139892578,293.242431640625,-63.52614974975586,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.290346996202764,-164.80817723742638,8.230832253524255,108.5269546508789,318.1269836425781,-100.47932434082033,216.13430786132807,-100.56077575683594,-84.70217895507812,-0.0045847157016396,0.2267964482307434,-0.97393137216568,110.0660171508789,291.9454040527344,-65.62329864501953,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.20439930977864,-164.7565819878338,8.081979377883659,109.10245513916016,317.6570129394531,-101.18539428710938,131.44627380371094,-66.53115844726562,-64.28092956542969,-0.0040604248642921,0.2254901081323623,-0.974237024784088,110.73218536376952,291.5343322753906,-66.28931427001953,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.34995064269064,-163.84331738325082,8.235798654882474,114.11170196533205,315.96563720703125,-99.81198120117188,204.2204132080078,-80.90213012695312,1.877559185028076,0.0132759045809507,0.2287476658821106,-0.9733952283859252,115.67965698242188,289.82733154296875,-64.92475891113281,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.41926340319702,-163.41580217773097,8.306518434374302,116.4590301513672,315.1730651855469,-99.16840362548828,171.9729461669922,-64.48037719726562,18.09946060180664,0.0213668793439865,0.2303579449653625,-0.9728713631629944,117.99864196777344,289.0269470214844,-64.28578186035156,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34.1240387181608,-163.17028419495972,8.000212621054027,117.76414489746094,313.454345703125,-98.87036895751952,127.39946746826172,-80.47232055664062,17.682601928710938,0.0223046708852052,0.22697614133358,-0.9736448526382446,119.4874267578125,287.5155944824219,-63.841835021972656,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.630502903352934,-163.30029001713933,7.825440030984317,117.87171173095705,312.7646179199219,-99.64989471435548,71.50466918945312,-61.706321716308594,-11.208125114440918,0.0182660389691591,0.2302757203578949,-0.9729539752006532,119.67576599121094,287.1258850097656,-64.40519714355469,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.539449650464626,-163.6475368385962,6.901712003357533,117.890380859375,312.13580322265625,-100.9817886352539,39.013954162597656,-49.96373748779297,-41.46218490600586,0.0174707751721143,0.2325628697872162,-0.9724244475364684,120.26609802246094,286.5354309082031,-65.74311828613281,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.491488061552936,-163.84848100632362,6.37253156528941,117.9010772705078,311.77557373046875,-101.74481201171876,21.325761795043945,-36.53305816650391,-42.6670036315918,0.0170162711292505,0.2338736951351165,-0.972118079662323,120.60441589355467,286.19647216796875,-66.51429748535156,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.467797550140205,-163.95337905282116,6.097864896121252,117.90663146972656,311.58856201171875,-102.14090728759766,11.630680084228516,-24.64433479309082,-33.50751876831055,0.0167811661958694,0.234554260969162,-0.9719581604003906,120.78003692626952,286.02032470703125,-66.91597747802734,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.45409960559985,-164.01597090710578,5.934491038135705,117.9099349975586,311.4773254394531,-102.37652587890624,6.357213973999023,-16.243757247924805,-24.330585479736328,0.0166416708379983,0.2349591255187988,-0.97186279296875,120.88450622558594,285.9154663085937,-67.15535736083984,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.44481396331483,-164.05924698619216,5.821775840041837,117.91221618652344,311.40057373046875,-102.53910064697266,3.480620145797729,-10.779037475585938,-17.410863876342773,0.0165456049144268,0.2352384626865387,-0.9717968702316284,120.95658111572266,285.8431091308594,-67.32071685791016,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.52124378101944,-164.11797295336143,5.488453640031035,117.65775299072266,311.27587890625,-102.91739654541016,-4.893410682678223,-9.125076293945312,-19.44375991821289,0.0139540722593665,0.2367824912071228,-0.9714624881744384,120.9141616821289,285.6724853515625,-67.7513656616211,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.68687928542031,-164.03336056893565,4.95295783822787,117.12311553955078,311.1932373046875,-103.39900207519533,-16.8835391998291,-7.1312575340271,-23.333084106445312,0.0097176088020205,0.2395607978105545,-0.9708327054977416,120.7257080078125,285.5058288574219,-68.32814025878906,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.80011357789716,-163.97765354541474,4.584853326349585,116.75700378417967,311.1366577148437,-103.7288055419922,-18.819286346435547,-5.342016696929932,-21.32469749450684,0.006804043892771,0.2414567470550537,-0.9703877568244934,120.59651947021484,285.3927307128906,-68.7245864868164,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.32011755391325,-161.56581809868132,0.6191939013648676,109.27550506591795,311.3587341308594,-105.83975219726562,-209.00791931152344,3.029447078704834,-67.5894546508789,-0.0276233777403831,0.2648667097091675,-0.9638893008232116,115.66541290283205,285.0234069824219,-71.65779113769531,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.700955246100364,-162.8265617511557,-4.66775901723661,102.59203338623048,311.4933776855469,-108.42030334472656,-290.1223449707031,5.209142208099365,-104.96495056152344,-0.0458587221801281,0.2879221439361572,-0.956555187702179,112.15550231933594,285.1575012207031,-74.987548828125,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.1191574885782,-164.69985043592547,-6.300894406003975,98.4631118774414,311.72509765625,-108.28536224365234,-266.5387268066406,8.98100471496582,-53.070106506347656,-0.0580553039908409,0.2979124188423157,-0.952826201915741,108.93580627441406,285.1246032714844,-75.33808135986328,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.90051406327556,-165.44184121488195,-9.581906866373789,87.3021011352539,310.6632385253906,-108.8435287475586,-440.310791015625,-23.401351928710938,-43.41780090332031,-0.0939080640673637,0.3095435500144958,-0.946236789226532,99.6492919921875,283.85528564453125,-76.72394561767578,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.77126073977892,-163.88149814115687,-13.360527215004794,76.91764068603516,310.44024658203125,-108.06299591064452,-514.3736572265625,-18.57866477966309,-2.6665055751800537,-0.1261410564184188,0.3197320103645324,-0.939073920249939,91.43360900878906,283.6732788085937,-76.8283462524414,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.06626591789731,-170.72101742941405,-12.111024346488174,65.34088897705078,308.2593994140625,-106.88700103759766,-583.051513671875,-67.84434509277344,29.78319549560547,-0.1782370209693908,0.3061861395835876,-0.9351372122764589,78.37364196777344,277.9182434082031,-78.38524627685547,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,44.69835671459629,-172.94802795504944,-12.497788081623098,55.99692153930664,307.42987060546875,-104.74365234375,-562.672607421875,-58.616966247558594,73.05792236328125,-0.2026880532503128,0.3043873012065887,-0.9307340979576112,68.97698211669922,276.14776611328125,-77.25301361083984,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,43.655007740657325,-175.3952984236105,-14.34893841548712,46.06434631347656,306.975830078125,-102.39527893066406,-567.77099609375,-43.69527816772461,101.89398193359376,-0.2340936213731765,0.316358357667923,-0.919302761554718,60.0650634765625,276.305908203125,-74.71633911132812,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42.73522713553006,-178.68734035895818,-16.787975090907622,33.99266815185547,305.5343933105469,-98.09427642822266,-627.8146362304688,-61.9573860168457,169.49449157714844,-0.277046263217926,0.3275729119777679,-0.9032947421073914,49.2989616394043,275.4547119140625,-70.45883178710938,5.0
1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40.09148627320016,178.21873473491186,-21.227784225897,21.958120346069336,304.5932922363281,-91.99455261230467,-656.4183959960938,-58.23329544067383,252.90675354003903,-0.3064114153385162,0.3472243845462799,-0.8863110542297363,39.96512222290039,276.3608093261719,-64.03990936279297,5.0
